0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,year,half_year,lor,key
07,04,04,06,4083,322,294,46,551,1496,534,417,423,1947,1431,2018,1,07040406,07040406-2018-1
07,05,05,01,16435,1015,1054,347,1689,4424,2220,2111,3575,8474,3317,2018,1,07050501,07050501-2018-1
07,05,05,02,8064,374,476,191,767,1943,1065,1034,2214,4235,1615,2018,1,07050502,07050502-2018-1
07,05,05,03,9208,470,519,165,771,2285,1254,1297,2447,4923,1426,2018,1,07050503,07050503-2018-1
07,05,05,04,5630,312,409,127,566,1203,863,795,1355,2912,796,2018,1,07050504,07050504-2018-1
07,05,05,05,10633,510,753,251,961,1975,1495,1397,3291,5611,1374,2018,1,07050505,07050505-2018-1
07,05,05,06,2284,88,184,58,201,418,360,321,654,1141,250,2018,1,07050506,07050506-2018-1
07,06,06,01,10215,656,965,313,1067,2211,1381,1229,2393,5177,2292,2018,1,07060601,07060601-2018-1
07,06,06,02,4714,213,419,125,388,896,786,676,1211,2352,454,2018,1,07060602,07060602-2018-1
07,06,06,03,2856,167,264,56,243,511,339,383,893,1475,484,2018,1,07060603,07060603-2018-1
07,06,06,04,14518,851,1148,375,1299,3168,1748,1819,4110,7688,2055,2018,1,07060604,07060604-2018-1
07,07,07,01,10519,513,817,280,840,1997,1597,1488,2987,5483,987,2018,1,07070701,07070701-2018-1
07,07,07,02,10870,610,874,289,832,2127,1765,1538,2835,5608,840,2018,1,07070702,07070702-2018-1
07,07,07,03,7383,354,495,199,620,1305,1086,989,2335,3930,830,2018,1,07070703,07070703-2018-1
07,07,07,04,8578,565,962,323,830,1728,1105,1048,2017,4413,1850,2018,1,07070704,07070704-2018-1
07,07,07,05,7000,343,542,223,636,1208,1245,1038,1765,3569,515,2018,1,07070705,07070705-2018-1
07,07,07,06,3948,237,344,95,353,715,557,538,1109,2065,519,2018,1,07070706,07070706-2018-1
07,07,07,07,2982,195,221,87,207,487,446,464,875,1572,236,2018,1,07070707,07070707-2018-1
08,01,01,15,856,61,64,18,61,272,131,138,111,401,235,2018,1,08010115,08010115-2018-1
08,01,01,16,3585,201,192,81,390,1457,527,391,346,1665,1340,2018,1,08010116,08010116-2018-1
08,01,01,17,16100,968,963,250,1618,7514,1931,1481,1375,7672,5449,2018,1,08010117,08010117-2018-1
08,01,01,18,11888,774,1026,307,1481,4691,1374,987,1248,5735,4444,2018,1,08010118,08010118-2018-1
08,01,02,11,9998,556,659,198,1230,4380,1188,909,878,4792,3926,2018,1,08010211,08010211-2018-1
08,01,02,12,7518,467,834,287,815,2384,932,764,1035,3727,2570,2018,1,08010212,08010212-2018-1
08,01,02,13,12547,807,825,280,1503,5369,1559,1024,1180,6063,4374,2018,1,08010213,08010213-2018-1
08,01,02,14,8075,404,622,208,1115,2948,1042,819,917,3919,2917,2018,1,08010214,08010214-2018-1
08,01,03,01,27755,1797,1684,432,2584,12557,3758,2552,2391,13880,8678,2018,1,08010301,08010301-2018-1
08,01,03,02,3671,184,235,83,316,1163,574,482,634,1846,787,2018,1,08010302,08010302-2018-1
08,01,03,03,8500,512,639,161,1002,3842,974,692,678,4047,3442,2018,1,08010303,08010303-2018-1
08,01,04,04,23726,1578,1616,466,2769,10389,2672,2163,2073,11470,8102,2018,1,08010404,08010404-2018-1
08,01,04,05,9004,519,576,162,970,3885,1056,811,1025,4571,2758,2018,1,08010405,08010405-2018-1
08,01,04,06,7134,616,650,163,827,2606,818,655,799,3476,2772,2018,1,08010406,08010406-2018-1
08,01,04,07,810,37,22,6,116,406,99,62,62,398,243,2018,1,08010407,08010407-2018-1
08,01,05,08,5660,597,645,177,776,1427,726,574,738,2824,1894,2018,1,08010508,08010508-2018-1
08,01,05,09,9412,820,1251,371,1168,2359,1231,911,1301,4667,2756,2018,1,08010509,08010509-2018-1
08,01,05,10,475,18,29,15,99,149,81,48,36,191,249,2018,1,08010510,08010510-2018-1
08,02,06,19,11552,914,1118,323,1439,3295,1526,1221,1716,5522,3977,2018,1,08020619,08020619-2018-1
08,02,06,20,9328,543,633,228,1026,2523,1276,1168,1931,4803,2006,2018,1,08020620,08020620-2018-1
08,02,06,21,2322,114,199,63,194,378,396,452,526,1177,179,2018,1,08020621,08020621-2018-1
08,02,06,22,14157,841,921,311,1274,3265,2114,2092,3339,7461,1872,2018,1,08020622,08020622-2018-1
08,02,06,23,1287,61,80,40,95,215,215,196,385,684,173,2018,1,08020623,08020623-2018-1
08,02,06,24,1394,97,142,31,146,352,224,170,232,678,168,2018,1,08020624,08020624-2018-1
08,02,06,25,3336,116,238,88,387,613,509,478,907,1586,539,2018,1,08020625,08020625-2018-1
08,02,07,26,8413,406,574,205,764,1724,1307,1230,2203,4376,912,2018,1,08020726,08020726-2018-1
08,02,07,27,11992,597,958,328,1247,2248,1688,1568,3358,6213,1710,2018,1,08020727,08020727-2018-1
08,02,07,28,8669,576,764,262,974,1868,1167,1073,1985,4316,1868,2018,1,08020728,08020728-2018-1
08,03,08,29,12510,775,1068,341,1209,2609,1555,1502,3451,6665,2555,2018,1,08030829,08030829-2018-1
08,03,08,30,7398,383,453,139,546,1419,898,940,2620,3953,1155,2018,1,08030830,08030830-2018-1
08,03,08,31,17462,1157,1467,492,1820,3932,2172,2134,4288,9146,3524,2018,1,08030831,08030831-2018-1
08,04,09,32,2859,166,266,64,220,539,314,359,931,1513,379,2018,1,08040932,08040932-2018-1
08,04,09,33,4194,192,210,88,395,817,645,556,1291,2191,575,2018,1,08040933,08040933-2018-1
08,04,09,34,2688,149,207,77,262,565,381,429,618,1374,336,2018,1,08040934,08040934-2018-1
08,04,10,35,8182,439,626,272,749,1411,1334,1185,2166,4103,1131,2018,1,08041035,08041035-2018-1
08,04,10,36,6886,330,495,184,619,1176,1111,1077,1894,3482,670,2018,1,08041036,08041036-2018-1
08,04,10,37,9670,488,638,234,911,1765,1415,1533,2686,4926,1122,2018,1,08041037,08041037-2018-1
08,04,10,38,6980,380,538,204,584,1228,1091,992,1963,3583,526,2018,1,08041038,08041038-2018-1
08,04,10,39,3853,271,344,115,396,954,610,475,688,2018,368,2018,1,08041039,08041039-2018-1
08,04,10,40,7921,492,662,249,773,1502,1207,1139,1897,4164,709,2018,1,08041040,08041040-2018-1
09,01,01,01,12359,913,1015,240,906,4999,1858,1101,1327,6150,2317,2018,1,09010101,09010101-2018-1
09,01,01,02,67,3,3,3,9,19,15,9,6,27,10,2018,1,09010102,09010102-2018-1
09,01,02,01,4350,351,371,71,262,1434,694,414,753,2241,386,2018,1,09010201,09010201-2018-1
09,01,02,02,6876,336,250,81,606,2013,898,844,1848,3565,683,2018,1,09010202,09010202-2018-1
09,01,03,01,15613,851,795,211,1289,5107,1902,1538,3920,8148,1354,2018,1,09010301,09010301-2018-1
09,01,03,02,2895,148,217,91,251,497,544,507,640,1434,282,2018,1,09010302,09010302-2018-1
09,01,04,01,8490,428,452,132,571,1900,1130,1020,2857,4503,440,2018,1,09010401,09010401-2018-1
09,01,04,02,11547,741,975,310,1030,3241,1856,1460,1934,5841,983,2018,1,09010402,09010402-2018-1
09,02,05,01,7184,525,533,147,1035,2795,810,616,723,3377,1525,2018,1,09020501,09020501-2018-1
09,02,05,02,15520,1165,1058,323,1928,5435,1916,1521,2174,7658,2059,2018,1,09020502,09020502-2018-1
09,02,06,01,8669,630,617,151,1186,3122,979,726,1258,4160,1746,2018,1,09020601,09020601-2018-1
09,02,06,02,3534,160,256,61,208,704,498,547,1100,1811,121,2018,1,09020602,09020602-2018-1
09,02,07,01,2652,220,93,27,667,1091,182,167,205,1251,854,2018,1,09020701,09020701-2018-1
09,02,07,02,16617,1025,1127,309,1601,4981,2279,1972,3323,8365,1692,2018,1,09020702,09020702-2018-1
09,02,08,01,2939,205,191,30,212,897,419,422,563,1520,161,2018,1,09020801,09020801-2018-1
09,02,08,02,7895,630,739,210,705,2434,982,879,1316,3953,984,2018,1,09020802,09020802-2018-1
09,03,09,01,13093,809,1148,349,892,2940,2342,2036,2577,6588,751,2018,1,09030901,09030901-2018-1
09,03,09,02,5725,383,557,191,522,1369,905,859,939,2972,357,2018,1,09030902,09030902-2018-1
09,03,09,03,8064,603,913,241,721,2084,1379,1017,1106,4014,653,2018,1,09030903,09030903-2018-1
09,03,10,01,12946,717,1048,318,926,2726,2215,2075,2921,6553,1018,2018,1,09031001,09031001-2018-1
09,03,11,01,6441,370,394,110,417,1591,1020,854,1685,3286,523,2018,1,09031101,09031101-2018-1
09,03,12,01,1819,76,153,48,71,330,304,306,531,932,67,2018,1,09031201,09031201-2018-1
09,03,12,02,2551,165,171,69,166,494,442,408,636,1292,131,2018,1,09031202,09031202-2018-1
09,04,13,01,14568,598,879,256,819,2754,1995,2356,4911,7485,780,2018,1,09041301,09041301-2018-1
09,04,13,02,1874,110,156,43,78,359,311,307,510,963,83,2018,1,09041302,09041302-2018-1
09,04,14,01,4831,213,239,97,243,870,499,531,2139,2658,168,2018,1,09041401,09041401-2018-1
09,04,14,02,1520,103,122,33,101,344,211,239,367,779,82,2018,1,09041402,09041402-2018-1
09,04,15,01,7675,549,726,212,632,2437,987,959,1173,3914,843,2018,1,09041501,09041501-2018-1
09,04,16,01,6699,311,519,165,331,1233,1235,1193,1712,3309,185,2018,1,09041601,09041601-2018-1
09,05,17,01,3952,234,240,60,281,927,521,476,1213,2040,263,2018,1,09051701,09051701-2018-1
09,05,17,02,14841,824,1129,360,684,3131,2379,1881,4453,8067,562,2018,1,09051702,09051702-2018-1
09,05,18,01,9477,482,768,222,493,1680,1639,1599,2594,4752,473,2018,1,09051801,09051801-2018-1
09,05,19,01,11063,714,637,195,871,3503,1426,1359,2358,5736,686,2018,1,09051901,09051901-2018-1
09,05,20,01,12821,609,786,269,855,2699,1821,1809,3973,6801,497,2018,1,09052001,09052001-2018-1
10,01,01,01,5721,441,543,144,460,1683,757,985,708,2880,776,2018,1,10010101,10010101-2018-1
10,01,01,02,18437,1354,1940,530,1722,4968,2192,3206,2525,9036,2213,2018,1,10010102,10010102-2018-1
10,01,02,03,1395,119,125,39,312,507,156,108,29,386,892,2018,1,10010203,10010203-2018-1
10,01,02,04,10713,818,1018,321,819,2937,999,1788,2013,5487,1161,2018,1,10010204,10010204-2018-1
10,01,02,05,8156,525,732,191,679,2384,941,1412,1292,4039,651,2018,1,10010205,10010205-2018-1
10,01,02,06,17566,1029,1361,347,1557,4484,1728,2836,4224,8689,2560,2018,1,10010206,10010206-2018-1
10,01,02,07,10766,616,907,281,830,2549,1075,1707,2801,5490,1136,2018,1,10010207,10010207-2018-1
10,01,03,08,2257,161,162,59,176,620,299,324,456,1051,426,2018,1,10010308,10010308-2018-1
10,01,03,09,14361,668,958,308,1026,3508,1456,2129,4308,7434,1272,2018,1,10010309,10010309-2018-1
10,01,03,10,18267,1048,1365,400,1372,4233,1933,2880,5036,9167,1889,2018,1,10010310,10010310-2018-1
10,01,03,11,3576,262,266,78,183,986,425,474,902,1961,169,2018,1,10010311,10010311-2018-1
10,02,04,12,6829,702,921,238,674,1976,841,855,622,3480,1047,2018,1,10020412,10020412-2018-1
10,02,04,13,15877,1246,1302,349,1471,4719,2028,2568,2194,8123,2061,2018,1,10020413,10020413-2018-1
10,02,04,14,1683,97,164,57,191,524,209,207,234,870,269,2018,1,10020414,10020414-2018-1
10,02,04,15,5708,545,598,177,592,1674,739,790,593,2856,1221,2018,1,10020415,10020415-2018-1
10,02,04,16,5592,492,600,126,666,1831,733,694,450,2684,1014,2018,1,10020416,10020416-2018-1
10,02,05,17,9256,568,688,132,718,2393,1479,1735,1543,4766,818,2018,1,10020517,10020517-2018-1
10,02,05,18,5295,457,599,174,458,1551,805,730,521,2689,620,2018,1,10020518,10020518-2018-1
10,02,05,19,6090,604,794,185,614,1928,674,729,562,2953,1224,2018,1,10020519,10020519-2018-1
10,02,06,20,3397,214,206,37,302,1082,452,630,474,1717,292,2018,1,10020620,10020620-2018-1
10,02,06,21,6255,614,612,153,665,1977,794,839,601,3161,690,2018,1,10020621,10020621-2018-1
10,02,06,22,8659,460,580,166,507,2267,917,1510,2252,4625,493,2018,1,10020622,10020622-2018-1
10,02,06,23,6536,329,437,109,339,1412,904,1425,1581,3426,301,2018,1,10020623,10020623-2018-1
10,03,07,24,7840,306,479,126,767,1527,1141,1398,2096,3978,852,2018,1,10030724,10030724-2018-1
10,03,07,25,6175,304,453,144,479,1534,783,1102,1376,3052,716,2018,1,10030725,10030725-2018-1
10,03,07,26,3390,244,284,75,217,765,511,508,786,1751,373,2018,1,10030726,10030726-2018-1
10,03,07,27,9552,472,837,215,516,1806,1736,1801,2169,4823,369,2018,1,10030727,10030727-2018-1
10,04,08,28,7767,420,632,194,462,1627,1363,1592,1477,3935,293,2018,1,10040828,10040828-2018-1
10,04,08,29,3889,236,269,91,304,826,677,627,859,1975,236,2018,1,10040829,10040829-2018-1
10,04,08,30,7600,368,648,187,371,1415,1327,1497,1787,3851,169,2018,1,10040830,10040830-2018-1
10,04,09,31,9675,541,755,206,500,2021,1714,1939,1999,4850,316,2018,1,10040931,10040931-2018-1
10,04,09,32,4202,227,288,113,261,942,677,793,901,2075,207,2018,1,10040932,10040932-2018-1
10,04,09,33,14970,760,1216,383,797,2807,2808,2882,3317,7522,347,2018,1,10040933,10040933-2018-1
11,01,01,01,618,37,42,12,44,164,114,115,90,232,34,2018,1,11010101,11010101-2018-1
11,01,01,02,2560,97,238,63,103,498,484,620,457,1278,45,2018,1,11010102,11010102-2018-1
11,01,01,03,1529,95,143,42,128,367,283,307,164,706,272,2018,1,11010103,11010103-2018-1
11,01,02,04,8919,695,911,256,748,2452,1196,1457,1204,4540,1451,2018,1,11010204,11010204-2018-1
11,01,02,05,6672,427,608,179,503,1862,905,1249,939,3323,891,2018,1,11010205,11010205-2018-1
11,01,02,06,6045,353,519,153,460,1464,770,1213,1113,3167,826,2018,1,11010206,11010206-2018-1
11,01,02,07,7429,612,648,173,688,2122,872,1160,1154,3832,1155,2018,1,11010207,11010207-2018-1
11,01,03,08,11840,784,1025,273,850,2834,1329,2417,2328,6019,1839,2018,1,11010308,11010308-2018-1
11,01,03,09,9707,692,939,266,831,2466,1278,1679,1556,4800,1508,2018,1,11010309,11010309-2018-1
11,01,03,10,5780,329,427,101,456,1445,543,1212,1267,2890,744,2018,1,11010310,11010310-2018-1
11,02,04,11,9407,811,851,199,867,2317,1226,1384,1752,4676,1774,2018,1,11020411,11020411-2018-1
11,02,04,12,6805,379,542,140,570,1787,783,963,1641,3490,848,2018,1,11020412,11020412-2018-1
11,02,05,13,3968,301,464,118,249,922,563,515,836,2042,622,2018,1,11020513,11020513-2018-1
11,02,05,14,9533,711,704,182,860,3297,1318,1033,1428,4786,1665,2018,1,11020514,11020514-2018-1
11,02,05,15,14770,938,1128,371,1267,3811,1784,1771,3700,7630,2094,2018,1,11020515,11020515-2018-1
11,02,05,16,3975,256,245,95,237,1131,568,668,775,2012,279,2018,1,11020516,11020516-2018-1
11,03,06,17,6296,362,413,96,655,1714,646,588,1822,3189,1367,2018,1,11030617,11030617-2018-1
11,03,06,18,16302,788,928,291,1713,4392,1769,1771,4650,8325,2506,2018,1,11030618,11030618-2018-1
11,03,06,19,10902,669,747,204,1076,3078,1239,1140,2749,5571,1946,2018,1,11030619,11030619-2018-1
11,03,07,20,5818,284,276,62,1347,2125,674,499,551,2312,3365,2018,1,11030720,11030720-2018-1
11,03,07,21,24913,1755,1610,428,2460,9725,2934,2454,3547,12222,4399,2018,1,11030721,11030721-2018-1
11,03,08,24,10028,534,688,202,1287,2771,1198,1098,2250,5015,2121,2018,1,11030824,11030824-2018-1
11,04,09,25,4152,399,391,97,383,1950,575,239,118,2005,610,2018,1,11040925,11040925-2018-1
11,04,09,26,28752,1968,1732,411,2824,11750,3247,2815,4005,14239,3958,2018,1,11040926,11040926-2018-1
11,04,10,22,5530,232,269,71,770,1701,555,555,1377,2626,1303,2018,1,11041022,11041022-2018-1
11,04,10,23,6636,508,553,127,720,2070,658,717,1283,3347,1204,2018,1,11041023,11041023-2018-1
11,04,10,27,2996,184,204,81,308,836,298,398,687,1481,482,2018,1,11041027,11041027-2018-1
11,04,11,28,25187,1271,1418,413,2265,6085,2675,2853,8207,13358,3297,2018,1,11041128,11041128-2018-1
11,05,12,29,4144,443,463,90,279,1498,574,373,424,2061,481,2018,1,11051229,11051229-2018-1
11,05,13,30,9723,783,689,168,1166,3372,1258,1019,1268,4883,1279,2018,1,11051330,11051330-2018-1
11,05,13,31,10482,769,933,240,596,2758,1625,1400,2161,5493,603,2018,1,11051331,11051331-2018-1
11,05,13,32,6902,582,921,200,412,1919,1187,761,920,3525,375,2018,1,11051332,11051332-2018-1
12,10,31,15,7674,444,502,164,925,2133,1065,1004,1437,3856,1801,2018,1,12103115,12103115-2018-1
12,10,31,16,9755,688,836,268,1194,2819,1420,1122,1408,4802,2645,2018,1,12103116,12103116-2018-1
12,10,31,17,10852,731,863,251,1390,3285,1470,1267,1595,5264,3433,2018,1,12103117,12103117-2018-1
12,10,32,18,13729,849,998,307,1691,3561,1927,1686,2710,6927,3225,2018,1,12103218,12103218-2018-1
12,10,32,19,8729,480,599,175,1025,2286,1088,1106,1970,4518,2016,2018,1,12103219,12103219-2018-1
12,10,32,20,4631,238,247,70,465,1143,723,682,1063,2366,672,2018,1,12103220,12103220-2018-1
12,21,41,25,7524,384,530,164,742,1811,1194,1052,1647,3367,1235,2018,1,12214125,12214125-2018-1
12,21,41,26,8067,476,607,213,805,1962,1150,1060,1794,4176,1580,2018,1,12214126,12214126-2018-1
12,21,44,21,2738,160,201,38,259,791,438,330,521,1380,598,2018,1,12214421,12214421-2018-1
12,21,44,22,8237,631,855,272,1029,2119,1096,916,1319,4102,2680,2018,1,12214422,12214422-2018-1
12,21,44,23,5712,297,361,120,575,1318,749,764,1528,2929,1152,2018,1,12214423,12214423-2018-1
12,21,44,24,10888,715,918,245,1279,3066,1526,1369,1770,5371,3377,2018,1,12214424,12214424-2018-1
12,21,45,27,10888,501,535,193,898,2433,1541,1400,3387,5879,1250,2018,1,12214527,12214527-2018-1
12,21,45,28,250,9,7,18,79,71,21,21,24,106,65,2018,1,12214528,12214528-2018-1
12,22,42,29,6038,285,449,204,411,892,978,960,1859,3097,318,2018,1,12224229,12224229-2018-1
12,22,42,30,17931,912,1441,519,1185,2857,2943,2997,5077,9156,883,2018,1,12224230,12224230-2018-1
12,23,11,01,16580,792,1338,474,1203,2575,2590,2554,5054,8599,1059,2018,1,12231101,12231101-2018-1
12,23,11,02,16818,820,1562,554,1164,2351,2729,2436,5202,8746,866,2018,1,12231102,12231102-2018-1
12,30,12,03,15092,820,1007,337,1499,3278,2149,2004,3998,7437,2810,2018,1,12301203,12301203-2018-1
12,30,12,04,6207,294,439,180,594,1003,1005,963,1729,3222,626,2018,1,12301204,12301204-2018-1
12,30,12,05,4960,247,362,167,428,927,823,701,1305,2566,390,2018,1,12301205,12301205-2018-1
12,30,12,06,5165,248,482,163,381,881,858,833,1319,2619,291,2018,1,12301206,12301206-2018-1
12,30,21,07,3076,149,220,86,345,530,453,451,842,1588,526,2018,1,12302107,12302107-2018-1
12,30,21,08,14457,1057,1582,526,1476,2959,1743,1573,3541,7586,2838,2018,1,12302108,12302108-2018-1
12,30,21,09,11667,999,1443,446,1217,2724,1374,1208,2256,5994,2951,2018,1,12302109,12302109-2018-1
12,30,21,10,10556,856,1437,445,1192,2483,1286,1088,1769,5414,2948,2018,1,12302110,12302110-2018-1
12,30,22,11,3309,123,172,71,290,579,528,508,1038,1685,398,2018,1,12302211,12302211-2018-1
12,30,22,12,5972,538,767,239,663,1325,764,607,1069,2996,1743,2018,1,12302212,12302212-2018-1
12,30,43,13,6704,328,439,128,671,1676,1051,987,1424,3343,960,2018,1,12304313,12304313-2018-1
12,30,43,14,9714,423,557,205,830,1972,1509,1402,2816,5182,643,2018,1,12304314,12304314-2018-1
01,01,11,01,3269,153,127,32,502,999,348,389,719,1584,1338,2018,2,01011101,01011101-2018-2
01,01,11,02,185,4,9,3,15,51,36,40,27,71,61,2018,2,01011102,01011102-2018-2
01,01,11,03,5073,254,329,122,578,1430,682,770,908,2336,1787,2018,2,01011103,01011103-2018-2
01,01,11,04,4781,277,396,135,912,1661,629,426,345,2160,1909,2018,2,01011104,01011104-2018-2
01,01,11,05,1322,83,64,13,103,455,199,185,220,602,605,2018,2,01011105,01011105-2018-2
01,01,12,01,2387,106,149,61,279,708,326,354,404,1113,964,2018,2,01011201,01011201-2018-2
01,01,12,02,635,30,39,9,43,240,89,93,92,274,238,2018,2,01011202,01011202-2018-2
01,01,12,03,1086,57,51,24,101,343,200,131,179,512,404,2018,2,01011203,01011203-2018-2
01,01,12,04,8117,432,401,104,769,2771,1057,973,1610,3994,2627,2018,2,01011204,01011204-2018-2
01,01,13,01,6841,453,390,84,639,2991,1043,605,636,3314,2077,2018,2,01011301,01011301-2018-2
01,01,13,02,12640,699,1016,291,1060,4985,2376,1238,975,6094,3406,2018,2,01011302,01011302-2018-2
01,01,13,03,9923,445,482,91,1251,3899,1272,940,1543,4671,3387,2018,2,01011303,01011303-2018-2
01,01,13,04,8765,469,530,173,829,2260,902,980,2622,4661,2233,2018,2,01011304,01011304-2018-2
01,01,13,05,8007,389,376,110,688,2611,1032,866,1935,3945,2005,2018,2,01011305,01011305-2018-2
01,01,13,06,10416,614,498,115,1416,3712,1382,1145,1534,5111,3044,2018,2,01011306,01011306-2018-2
01,01,14,01,17588,1244,1343,280,1720,7855,2788,1346,1012,8560,5395,2018,2,01011401,01011401-2018-2
01,01,14,02,13593,1040,1084,196,1001,6330,2315,831,796,6722,3625,2018,2,01011402,01011402-2018-2
01,02,21,01,3566,182,214,64,646,1333,465,377,285,1597,1336,2018,2,01022101,01022101-2018-2
01,02,21,02,6658,360,411,140,1237,2445,819,651,595,3049,2816,2018,2,01022102,01022102-2018-2
01,02,21,03,266,23,39,12,27,78,38,27,22,112,146,2018,2,01022103,01022103-2018-2
01,02,21,04,18736,989,1120,343,2798,6840,2392,2094,2160,8781,6039,2018,2,01022104,01022104-2018-2
01,02,21,05,5318,304,393,111,836,1934,632,569,539,2472,1995,2018,2,01022105,01022105-2018-2
01,02,21,06,11512,580,713,212,1298,3461,1664,1650,1934,5836,2335,2018,2,01022106,01022106-2018-2
01,02,22,01,10990,660,681,197,1763,4335,1388,991,975,5142,3352,2018,2,01022201,01022201-2018-2
01,02,22,02,2058,145,190,59,317,706,273,181,187,1024,657,2018,2,01022202,01022202-2018-2
01,02,22,03,7021,489,645,161,1010,2183,858,674,1001,3460,2359,2018,2,01022203,01022203-2018-2
01,02,22,04,6008,323,340,96,707,1982,843,707,1010,2965,1562,2018,2,01022204,01022204-2018-2
01,02,22,05,3310,247,339,114,415,865,418,387,525,1606,1078,2018,2,01022205,01022205-2018-2
01,02,22,06,3048,147,203,57,354,967,478,358,484,1437,679,2018,2,01022206,01022206-2018-2
01,02,22,07,5730,223,243,86,1007,1512,759,646,1254,2761,1875,2018,2,01022207,01022207-2018-2
01,03,31,01,26876,1981,2546,756,4044,9101,3340,2395,2713,12746,11108,2018,2,01033101,01033101-2018-2
01,03,31,02,12119,816,1031,338,1968,4145,1591,1005,1225,5821,4717,2018,2,01033102,01033102-2018-2
01,03,32,01,13826,1114,1573,482,1721,4207,1709,1325,1695,6860,4261,2018,2,01033201,01033201-2018-2
01,03,32,02,9735,648,904,253,1021,2775,1243,1125,1766,4902,2621,2018,2,01033202,01033202-2018-2
01,03,32,03,14513,990,1278,445,2294,4969,1807,1260,1470,6701,5886,2018,2,01033203,01033203-2018-2
01,04,41,01,20775,1142,1353,384,2871,6708,2771,2451,3095,10031,6399,2018,2,01044101,01044101-2018-2
01,04,41,02,16564,956,983,310,1797,4728,2072,2025,3693,8528,3956,2018,2,01044102,01044102-2018-2
01,04,41,03,8715,494,531,198,1331,3338,1127,908,788,4108,3210,2018,2,01044103,01044103-2018-2
01,04,42,01,24168,1535,2116,693,3913,8360,3036,2091,2424,11266,10626,2018,2,01044201,01044201-2018-2
01,04,42,02,16972,933,1032,328,3101,6968,1915,1489,1206,7761,6914,2018,2,01044202,01044202-2018-2
01,04,42,03,16498,919,1205,354,2303,5819,2025,1655,2218,7718,6561,2018,2,01044203,01044203-2018-2
02,01,01,01,6628,401,534,178,1153,2339,826,605,592,2980,2841,2018,2,02010101,02010101-2018-2
02,01,01,02,13473,930,1376,452,1737,4030,1843,1333,1772,6640,4508,2018,2,02010102,02010102-2018-2
02,01,01,03,15349,1104,1587,513,1935,4407,2224,1558,2021,7572,5453,2018,2,02010103,02010103-2018-2
02,01,01,04,5000,269,541,179,586,1487,738,599,601,2490,1633,2018,2,02010104,02010104-2018-2
02,02,02,01,1306,149,103,18,80,562,162,123,109,618,328,2018,2,02020201,02020201-2018-2
02,02,02,02,6003,388,497,138,683,2030,916,706,645,2877,1687,2018,2,02020202,02020202-2018-2
02,02,02,03,10999,734,753,172,1062,4201,1622,1316,1139,5381,2650,2018,2,02020203,02020203-2018-2
02,02,02,04,12753,787,804,262,1360,4876,1900,1536,1228,6182,3455,2018,2,02020204,02020204-2018-2
02,02,02,05,14843,800,968,328,1580,5134,2451,2017,1565,7356,3572,2018,2,02020205,02020205-2018-2
02,02,02,06,19024,1250,1444,387,1876,7246,2775,2163,1883,9464,5218,2018,2,02020206,02020206-2018-2
02,03,03,01,9043,466,705,235,1013,3181,1454,992,997,4340,3435,2018,2,02030301,02030301-2018-2
02,03,03,02,13115,743,1011,326,1386,4802,1977,1544,1326,6350,4283,2018,2,02030302,02030302-2018-2
02,03,04,01,15362,939,1037,302,1555,6268,2307,1617,1337,7413,4904,2018,2,02030401,02030401-2018-2
02,03,04,02,11112,654,719,211,1190,4627,1654,1145,912,5316,3664,2018,2,02030402,02030402-2018-2
02,04,05,01,5350,254,376,103,357,1204,669,665,1722,2804,814,2018,2,02040501,02040501-2018-2
02,04,05,02,7333,427,416,104,719,2717,894,707,1349,3755,1350,2018,2,02040502,02040502-2018-2
02,04,05,03,11161,816,620,142,1005,4970,1389,880,1339,5549,1891,2018,2,02040503,02040503-2018-2
02,04,07,01,12662,749,723,233,1556,4103,1334,1271,2693,6483,3235,2018,2,02040701,02040701-2018-2
02,04,07,02,10842,615,671,148,1057,4736,1466,934,1215,5240,1945,2018,2,02040702,02040702-2018-2
02,04,07,03,1164,96,105,23,186,607,68,54,25,505,696,2018,2,02040703,02040703-2018-2
02,05,06,01,9065,628,442,93,961,4851,1020,557,513,4211,1967,2018,2,02050601,02050601-2018-2
02,05,06,02,21634,1591,1398,346,2071,11123,2716,1346,1043,10460,4554,2018,2,02050602,02050602-2018-2
02,05,08,01,19532,1261,1196,292,2236,10285,2265,1129,868,9296,4778,2018,2,02050801,02050801-2018-2
02,05,08,02,21150,1431,1137,240,2228,11679,2627,1058,750,10104,4847,2018,2,02050802,02050802-2018-2
02,05,08,03,7468,501,351,80,915,3879,737,515,490,3535,1722,2018,2,02050803,02050803-2018-2
02,05,08,04,4592,476,400,104,257,1749,756,355,495,2225,586,2018,2,02050804,02050804-2018-2
03,01,01,01,4063,365,314,77,248,1281,589,539,650,2004,358,2018,2,03010101,03010101-2018-2
03,01,01,02,12313,827,1051,327,1115,3072,1344,1436,3141,6313,1778,2018,2,03010102,03010102-2018-2
03,01,01,04,222,16,19,7,18,88,57,13,4,91,26,2018,2,03010104,03010104-2018-2
03,02,02,03,2315,139,227,60,147,460,374,377,531,1131,292,2018,2,03020203,03020203-2018-2
03,02,02,09,14956,1010,1451,392,1226,3757,2656,1866,2598,7719,1378,2018,2,03020209,03020209-2018-2
03,02,02,10,11372,822,1094,302,711,3011,2067,1471,1894,5786,910,2018,2,03020210,03020210-2018-2
