0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,year,half_year,lor,key
12,20,05,15,11036,553,627,187,871,2643,1259,1622,3274,5959,1730,2022,2,12200515,12200515-2022-2
12,40,06,16,6054,287,540,190,403,889,758,1103,1884,3119,480,2022,2,12400616,12400616-2022-2
12,40,06,17,6826,341,596,198,497,1003,927,1324,1940,3498,443,2022,2,12400617,12400617-2022-2
12,40,06,18,3787,217,405,85,207,765,423,649,1036,1932,307,2022,2,12400618,12400618-2022-2
12,40,06,19,7744,366,651,210,627,1252,944,1331,2363,3958,618,2022,2,12400619,12400619-2022-2
12,40,07,20,8540,398,763,254,582,1213,1109,1418,2803,4511,542,2022,2,12400720,12400720-2022-2
12,40,07,21,8042,384,805,272,607,1153,1097,1370,2354,4142,628,2022,2,12400721,12400721-2022-2
12,40,07,22,8555,398,759,240,603,1365,1133,1430,2627,4456,688,2022,2,12400722,12400722-2022-2
12,40,07,23,8171,409,689,236,578,1357,990,1374,2538,4303,722,2022,2,12400723,12400723-2022-2
12,50,08,24,9614,429,619,186,841,2022,1189,1598,2730,5172,887,2022,2,12500824,12500824-2022-2
12,50,08,25,6896,362,437,132,736,1918,782,1119,1410,3412,1459,2022,2,12500825,12500825-2022-2
12,50,09,26,5087,234,247,70,490,1153,491,741,1661,2615,878,2022,2,12500926,12500926-2022-2
12,50,09,27,6791,407,489,161,612,1372,786,1190,1774,3510,967,2022,2,12500927,12500927-2022-2
12,50,09,28,5186,320,403,155,471,1077,649,801,1310,2687,577,2022,2,12500928,12500928-2022-2
12,50,09,29,5092,232,512,156,356,877,704,894,1361,2586,344,2022,2,12500929,12500929-2022-2
12,50,09,30,10232,463,796,211,1049,2657,1212,1521,2323,4887,2613,2022,2,12500930,12500930-2022-2
12,60,10,31,3251,133,182,65,272,579,399,593,1028,1647,491,2022,2,12601031,12601031-2022-2
12,60,10,32,6054,522,802,247,690,1421,695,658,1019,3034,2012,2022,2,12601032,12601032-2022-2
12,60,11,33,11448,794,1459,457,1233,2737,1348,1269,2151,5892,3117,2022,2,12601133,12601133-2022-2
12,60,11,34,15841,1176,1812,594,1736,3578,1761,1789,3395,8247,4080,2022,2,12601134,12601134-2022-2
12,60,12,35,10676,788,1486,467,1275,2492,1272,1185,1711,5443,3321,2022,2,12601235,12601235-2022-2
12,60,12,36,3134,134,231,87,320,644,364,469,885,1579,636,2022,2,12601236,12601236-2022-2
