0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1032,Dualastraße,4,,20,,G,1,40,9,38,Weddg,13351,,mitte
1033,Dubliner Straße,1,,25,,U,1,40,9,39,Weddg,13349,,mitte
1033,Dubliner Straße,2,,28,,G,1,40,9,39,Weddg,13349,,mitte
1033,Dubliner Straße,29,,69,,U,1,40,9,41,Weddg,13349,,mitte
1033,Dubliner Straße,62,,66,,G,1,40,9,40,Weddg,13349,,mitte
6097,Ebertstraße,1,,3,,U,1,10,1,2,Tierg,10117,,mitte
6097,Ebertstraße,2,,4,,G,1,10,1,2,Tierg,10117,,mitte
6097,Ebertstraße,13,,15,A,U,1,10,2,5,Mitte,10117,,mitte
6097,Ebertstraße,14,,22,,G,1,10,2,5,Mitte,10117,,mitte
6097,Ebertstraße,23,,25,,U,1,10,2,6,Mitte,10117,,mitte
6097,Ebertstraße,24,,24,,G,1,10,2,6,Mitte,10117,,mitte
1064,Edinburger Straße,7,,79,,U,1,40,9,39,Weddg,13349,,mitte
1064,Edinburger Straße,38,,38,,G,1,40,9,40,Weddg,13349,,mitte
1064,Edinburger Straße,78,,78,,G,1,40,9,41,Weddg,13349,,mitte
40683,Eichendorffstraße,1,,21,,U,1,10,4,15,Mitte,10115,,mitte
40683,Eichendorffstraße,2,,22,,G,1,10,4,15,Mitte,10115,,mitte
1090,Eichhornstraße,1,,3,,U,1,10,1,2,Tierg,10785,,mitte
1090,Eichhornstraße,2,,2,,G,1,10,1,2,Tierg,10785,,mitte
1120,Elberfelder Straße,2,,38,,G,1,20,5,22,Moabi,10555,,mitte
1120,Elberfelder Straße,3,,39,,U,1,20,5,22,Moabi,10555,,mitte
9220,Elisabeth-Abegg-Straße,1,,1,,U,1,20,6,28,Moabi,10557,,mitte
9220,Elisabeth-Abegg-Straße,2,,2,,G,1,20,6,28,Moabi,10557,,mitte
40715,Elisabethkirchstraße,1,,21,,U,1,10,4,15,Mitte,10115,,mitte
40715,Elisabethkirchstraße,2,,20,,G,1,10,4,15,Mitte,10115,,mitte
9591,Elisabeth-Mara-Straße,3,,11,,U,1,10,2,7,Mitte,10117,,mitte
9591,Elisabeth-Mara-Straße,4,,4,,G,1,10,2,7,Mitte,10117,,mitte
9386,Elisabeth-Schwarzhaupt-Platz,1,,7,,U,1,10,4,15,Mitte,10115,,mitte
9256,Ella-Trebe-Straße,3,,19,,U,1,20,6,28,Moabi,10557,,mitte
9935,Ellen-Epstein-Straße,1,,19,,U,1,20,5,17,Moabi,10559,,mitte
9935,Ellen-Epstein-Straße,2,,30,,G,1,20,5,17,Moabi,10559,,mitte
9935,Ellen-Epstein-Straße,33,,33,,U,1,20,5,17,Moabi,10551,,mitte
1133,Ellerbeker Straße,7,,7,,U,1,30,7,33,Gesbr,13357,,mitte
1133,Ellerbeker Straße,8,,12,,G,1,30,7,33,Gesbr,13357,,mitte
1152,Emdener Straße,1,,59,,U,1,20,5,19,Moabi,10551,,mitte
1152,Emdener Straße,2,,60,,G,1,20,5,19,Moabi,10551,,mitte
9252,Emma-Herwegh-Straße,3,,19,,U,1,20,6,28,Moabi,10557,,mitte
44802,Engeldamm,12,,70,,G,1,10,3,13,Mitte,10179,,mitte
1176,Erasmusstraße,2,,20,,G,1,20,5,18,Moabi,10553,,mitte
8827,Erna-Berger-Straße,1,,9,,U,1,10,2,5,Mitte,10117,,mitte
10613,Erna-Samuel-Straße,2,,18,,G,1,20,5,17,Moabi,10551,,mitte
10613,Erna-Samuel-Straße,5,,13,,U,1,20,5,17,Moabi,10551,,mitte
1194,Ernst-Reuter-Siedlung,1,,19,,U,1,30,8,35,Gesbr,13355,,mitte
1194,Ernst-Reuter-Siedlung,2,,20,,G,1,30,8,35,Gesbr,13355,,mitte
1207,Essener Straße,2,,32,,G,1,20,5,22,Moabi,10555,,mitte
1207,Essener Straße,3,,31,B,U,1,20,5,22,Moabi,10555,,mitte
1211,Eulerstraße,1,,25,,U,1,30,7,33,Gesbr,13357,,mitte
1211,Eulerstraße,2,,24,,G,1,30,7,33,Gesbr,13357,,mitte
8584,Europaplatz,1,,1,,U,1,20,6,28,Moabi,10557,,mitte
8584,Europaplatz,2,,2,,G,1,20,6,28,Moabi,10557,,mitte
1214,Exerzierstraße,1,,33,,U,1,40,10,44,Gesbr,13357,,mitte
1214,Exerzierstraße,2,,34,,G,1,40,10,45,Gesbr,13357,,mitte
6966,Eyke-von-Repkow-Platz,1,,1,A,U,1,20,5,22,Moabi,10555,,mitte
6966,Eyke-von-Repkow-Platz,2,,2,,G,1,20,5,22,Moabi,10555,,mitte
9390,Falkoniergasse,3,,5,,U,1,10,2,6,Mitte,10117,,mitte
1244,Fehmarner Straße,1,,25,,U,1,40,10,46,Weddg,13353,,mitte
1244,Fehmarner Straße,2,,24,,G,1,40,10,46,Weddg,13353,,mitte
40804,Fehrbelliner Straße,3,,15,,U,3,70,15,54,Prenz,10119,J,mitte
40804,Fehrbelliner Straße,4,,14,B,G,3,70,15,54,Prenz,10119,J,mitte
40804,Fehrbelliner Straße,16,,84,,G,1,10,4,16,Mitte,10119,,mitte
40804,Fehrbelliner Straße,17,,83,,U,1,10,4,16,Mitte,10119,,mitte
40804,Fehrbelliner Straße,85,,101,,U,3,70,15,54,Prenz,10119,J,mitte
40804,Fehrbelliner Straße,86,,100,,G,3,70,15,54,Prenz,10119,J,mitte
1250,Feldstraße,1,,19,,U,1,30,8,35,Gesbr,13355,,mitte
1250,Feldstraße,2,,20,,G,1,30,8,35,Gesbr,13355,,mitte
1254,Feldzeugmeisterstraße,1,,17,,U,1,20,6,23,Moabi,10557,,mitte
1254,Feldzeugmeisterstraße,2,,18,,G,1,20,6,23,Moabi,10557,,mitte
1260,Fennstraße,1,,3,,U,1,30,8,36,Weddg,13347,,mitte
1260,Fennstraße,2,,4,,G,1,30,8,36,Weddg,13347,,mitte
1260,Fennstraße,9,,49,,U,1,30,8,36,Weddg,13353,,mitte
1260,Fennstraße,10,,54,,G,1,30,8,36,Weddg,13353,,mitte
43690,Fischerinsel,1,,15,,U,1,10,3,12,Mitte,10179,,mitte
43690,Fischerinsel,2,,16,,G,1,10,3,12,Mitte,10179,,mitte
1289,Fischhauser Weg,1,,11,,U,1,30,7,31,Gesbr,13359,,mitte
1289,Fischhauser Weg,2,,10,,G,1,30,7,31,Gesbr,13359,,mitte
1297,Flemingstraße,4,,14,,G,1,20,6,28,Moabi,10557,,mitte
1297,Flemingstraße,5,,15,,U,1,20,6,28,Moabi,10557,,mitte
1299,Flensburger Straße,1,,27,,U,1,20,6,29,Hansa,10557,,mitte
1299,Flensburger Straße,2,,28,,G,1,20,6,29,Hansa,10557,,mitte
1309,Flotowstraße,1,,11,,U,1,20,6,29,Hansa,10555,,mitte
