0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
40217,Arndtstraße,1,,39,,U,10,40,9,40,Mahld,12623,,marzahn-hellersdorf
40217,Arndtstraße,2,,38,,G,10,40,9,40,Mahld,12623,,marzahn-hellersdorf
9117,Arneburger Straße,1,,11,,U,10,20,4,22,Helld,12627,,marzahn-hellersdorf
9117,Arneburger Straße,2,,18,,G,10,20,4,22,Helld,12627,,marzahn-hellersdorf
40218,Arnfriedstraße,4,,16,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40218,Arnfriedstraße,5,,17,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40219,Arnfriedweg,1,,15,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40219,Arnfriedweg,2,,16,A,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
8873,Arno-Philippsthal-Straße,1,,9,,U,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
8873,Arno-Philippsthal-Straße,2,,6,,G,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
40222,Arnsberger Straße,4,,76,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40222,Arnsberger Straße,11,,71,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
10906,Arturweg,3,,35,,U,10,40,9,41,Mahld,12623,,marzahn-hellersdorf
10906,Arturweg,4,,68,,G,10,40,9,41,Mahld,12623,,marzahn-hellersdorf
40230,Attinghausenweg,1,,21,,U,10,40,9,40,Mahld,12623,,marzahn-hellersdorf
40230,Attinghausenweg,2,,20,,G,10,40,9,40,Mahld,12623,,marzahn-hellersdorf
44031,Auerbacher Ring,21,,55,,U,10,20,5,26,Helld,12619,,marzahn-hellersdorf
43837,Auersbergstraße,1,,43,,U,10,10,3,14,Marza,12685,,marzahn-hellersdorf
43837,Auersbergstraße,4,,42,,G,10,10,3,14,Marza,12685,,marzahn-hellersdorf
40196,Auf der Höh,1,,7,,U,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
40196,Auf der Höh,2,,6,,G,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
8496,Augenfalterstraße,3,,47,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
8496,Augenfalterstraße,42,,64,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40198,Auguststraße,1,,29,,U,10,40,8,36,Kauld,12621,,marzahn-hellersdorf
40198,Auguststraße,2,,30,,G,10,40,8,36,Kauld,12621,,marzahn-hellersdorf
8877,Aurikelweg,1,,13,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
8877,Aurikelweg,2,,20,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
8500,Aurorafalterweg,2,,20,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
8500,Aurorafalterweg,13,,35,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40235,Bachstraße,1,,35,,U,10,40,9,39,Mahld,12623,,marzahn-hellersdorf
40235,Bachstraße,2,,36,,G,10,40,9,39,Mahld,12623,,marzahn-hellersdorf
40239,Badener Straße,1,,67,,U,10,40,9,40,Mahld,12623,,marzahn-hellersdorf
40239,Badener Straße,2,,68,,G,10,40,9,40,Mahld,12623,,marzahn-hellersdorf
8017,Baggerseestraße,1,,13,,U,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
8017,Baggerseestraße,12,,16,,G,10,30,7,33,Biesd,12683,,marzahn-hellersdorf
43741,Bahnweg,1,A,17,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
43741,Bahnweg,2,,18,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40253,Balsaminenweg,19,,67,,U,10,40,9,40,Mahld,12623,,marzahn-hellersdorf
40253,Balsaminenweg,20,,68,,G,10,40,9,40,Mahld,12623,,marzahn-hellersdorf
40256,Balzerplatz,2,,50,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40257,Balzerstraße,1,,45,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40257,Balzerstraße,2,,50,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40258,Balzerweg,1,,23,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40258,Balzerweg,2,,22,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40259,Banater Straße,1,,7,,U,10,40,9,41,Mahld,12623,,marzahn-hellersdorf
40259,Banater Straße,2,,10,,G,10,40,9,41,Mahld,12623,,marzahn-hellersdorf
43853,Bansiner Straße,6,,64,,G,10,20,6,29,Helld,12619,,marzahn-hellersdorf
