0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
369,Auguste-Viktoria-Straße,2,,38,,G,4,40,7,27,Schma,14193,,charlottenburg-wilmdersdorf
369,Auguste-Viktoria-Straße,40,,66,,G,4,40,8,30,Schma,14199,,charlottenburg-wilmdersdorf
369,Auguste-Viktoria-Straße,41,,67,,U,4,40,8,30,Schma,14199,,charlottenburg-wilmdersdorf
369,Auguste-Viktoria-Straße,70,,74,,G,4,40,7,27,Schma,14193,,charlottenburg-wilmdersdorf
369,Auguste-Viktoria-Straße,71,,75,,U,4,40,7,27,Schma,14193,,charlottenburg-wilmdersdorf
369,Auguste-Viktoria-Straße,79,,81,,U,4,40,7,27,Grune,14193,,charlottenburg-wilmdersdorf
369,Auguste-Viktoria-Straße,80,,80,,G,4,40,7,27,Grune,14193,,charlottenburg-wilmdersdorf
369,Auguste-Viktoria-Straße,89,,115,,U,4,40,7,26,Grune,14193,,charlottenburg-wilmdersdorf
376,Babelsberger Straße,1,,51,A,U,4,50,11,53,Wilmd,10715,,charlottenburg-wilmdersdorf
376,Babelsberger Straße,2,,52,,G,4,50,11,53,Wilmd,10715,,charlottenburg-wilmdersdorf
383,Badenallee,1,,15,,U,4,20,3,10,Weste,14052,,charlottenburg-wilmdersdorf
383,Badenallee,2,,14,,G,4,20,3,10,Weste,14052,,charlottenburg-wilmdersdorf
383,Badenallee,16,,20,,G,4,20,3,9,Weste,14052,,charlottenburg-wilmdersdorf
383,Badenallee,17,,21,,U,4,20,3,9,Weste,14052,,charlottenburg-wilmdersdorf
383,Badenallee,22,,32,,G,4,20,3,10,Weste,14052,,charlottenburg-wilmdersdorf
383,Badenallee,23,,33,,U,4,20,3,10,Weste,14052,,charlottenburg-wilmdersdorf
385,Badensche Straße,1,,9,,U,7,20,3,7,Schön,10825,J,charlottenburg-wilmdersdorf
385,Badensche Straße,4,,8,B,G,7,20,3,7,Schön,10825,J,charlottenburg-wilmdersdorf
