0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
9934,Am Löwentor,2,,12,,G,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
9934,Am Löwentor,3,,11,,U,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
8597,Am Petersberg,2,,30,,G,6,40,8,42,Dahle,14195,,steglitz-zehlendorf
221,Am Pfarracker,1,,51,,U,6,20,4,22,Lifel,12209,,steglitz-zehlendorf
221,Am Pfarracker,2,,50,,G,6,20,4,22,Lifel,12209,,steglitz-zehlendorf
224,Am Pfuhl,3,,45,,U,6,20,4,22,Lifel,12209,,steglitz-zehlendorf
224,Am Pfuhl,6,,48,,G,6,20,4,22,Lifel,12209,,steglitz-zehlendorf
233,Am Rehwechsel,9,,27,,U,6,30,5,28,Zehld,14165,,steglitz-zehlendorf
233,Am Rehwechsel,10,,24,,G,6,30,5,28,Zehld,14165,,steglitz-zehlendorf
5671,Am Rohrgarten,4,,106,,G,6,40,7,36,Nikol,14163,,steglitz-zehlendorf
5671,Am Rohrgarten,5,,109,,U,6,40,7,36,Nikol,14163,,steglitz-zehlendorf
242,Am Sandwerder,2,,50,,G,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
245,Am Schlachtensee,2,,18,,G,6,40,8,38,Schla,14163,,steglitz-zehlendorf
245,Am Schlachtensee,22,,60,,G,6,40,8,38,Schla,14129,,steglitz-zehlendorf
245,Am Schlachtensee,70,,138,,G,6,40,7,37,Schla,14129,,steglitz-zehlendorf
245,Am Schlachtensee,141,,151,,U,6,40,7,37,Schla,14129,,steglitz-zehlendorf
245,Am Schlachtensee,144,,148,,G,6,40,7,37,Nikol,14129,,steglitz-zehlendorf
246,Am Schülerheim,4,,16,,G,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
246,Am Schülerheim,11,,31,,U,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
247,Am Schweizerhof,1,,11,,U,6,30,5,28,Zehld,14167,,steglitz-zehlendorf
247,Am Schweizerhof,2,,20,,G,6,30,5,28,Zehld,14167,,steglitz-zehlendorf
253,Am Stadtpark,1,,3,,U,6,10,2,6,Stegl,12167,,steglitz-zehlendorf
253,Am Stadtpark,2,,2,,G,6,10,2,6,Stegl,12167,,steglitz-zehlendorf
305,Am Stichkanal,2,,38,A,G,6,30,6,31,Lifel,14167,,steglitz-zehlendorf
305,Am Stichkanal,13,,59,,U,6,30,6,31,Lifel,14167,,steglitz-zehlendorf
260,Am Vierling,1,,27,,U,6,40,8,38,Zehld,14163,,steglitz-zehlendorf
260,Am Vierling,2,,28,,G,6,40,8,38,Zehld,14163,,steglitz-zehlendorf
262,Am Vierstückenpfuhl,1,,13,,U,6,30,5,28,Zehld,14167,,steglitz-zehlendorf
262,Am Vierstückenpfuhl,2,,20,,G,6,30,5,28,Zehld,14167,,steglitz-zehlendorf
266,Am Waldfriedhof,12,,14,A,G,6,40,8,42,Dahle,14169,,steglitz-zehlendorf
266,Am Waldfriedhof,13,,23,,U,6,40,8,42,Dahle,14169,,steglitz-zehlendorf
267,Am Waldhaus,1,,43,,U,6,40,7,36,Nikol,14129,,steglitz-zehlendorf
267,Am Waldhaus,2,,46,C,G,6,40,7,36,Nikol,14129,,steglitz-zehlendorf
270,Am Waldrand,16,,32,,G,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
273,Am Weißen Steg,1,,7,,U,6,30,5,24,Zehld,14165,,steglitz-zehlendorf
273,Am Weißen Steg,2,,8,,G,6,30,5,24,Zehld,14165,,steglitz-zehlendorf
275,Am Wieselbau,1,,25,,U,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
275,Am Wieselbau,2,,46,,G,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
278,Am Wildgatter,21,,53,,U,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
114,Amalienstraße,3,,13,,U,6,20,3,14,Lankw,12247,,steglitz-zehlendorf
114,Amalienstraße,6,,14,,G,6,20,3,14,Lankw,12247,,steglitz-zehlendorf
159,Amfortasweg,1,,43,,U,6,10,2,7,Stegl,12167,,steglitz-zehlendorf
159,Amfortasweg,2,,44,,G,6,10,2,7,Stegl,12167,,steglitz-zehlendorf
251,Amselstraße,1,,5,A,U,4,40,8,31,Schma,14195,J,steglitz-zehlendorf
251,Amselstraße,2,,12,,G,4,40,8,31,Schma,14195,J,steglitz-zehlendorf
251,Amselstraße,7,,25,,U,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
251,Amselstraße,14,,26,,G,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
281,An den Hubertshäusern,1,,23,B,U,6,40,7,37,Schla,14129,,steglitz-zehlendorf
281,An den Hubertshäusern,2,,16,,G,6,40,7,37,Schla,14129,,steglitz-zehlendorf
9932,An der Obstwiese,4,,40,,G,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
9932,An der Obstwiese,5,,39,,U,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
296,An der Rehwiese,1,,33,,U,6,40,7,37,Nikol,14129,,steglitz-zehlendorf
296,An der Rehwiese,2,,32,,G,6,40,7,37,Nikol,14129,,steglitz-zehlendorf
297,An der Schäferei,2,,24,,G,6,20,4,22,Lifel,12209,,steglitz-zehlendorf
297,An der Schäferei,9,,21,,U,6,20,4,22,Lifel,12209,,steglitz-zehlendorf
306,Andréezeile,1,,33,A,U,6,30,5,25,Zehld,14165,,steglitz-zehlendorf
306,Andréezeile,2,,2,,G,6,30,5,25,Zehld,14165,,steglitz-zehlendorf
306,Andréezeile,4,,34,B,G,6,30,5,28,Zehld,14165,,steglitz-zehlendorf
312,Anhaltinerstraße,1,,33,,U,6,30,5,26,Zehld,14163,,steglitz-zehlendorf
8684,Anna-Mackenroth-Weg,1,,57,,U,6,30,6,32,Lifel,12205,,steglitz-zehlendorf
8684,Anna-Mackenroth-Weg,2,,56,,G,6,30,6,32,Lifel,12205,,steglitz-zehlendorf
315,Annastraße,2,,18,A,G,6,20,3,14,Lankw,12247,,steglitz-zehlendorf
315,Annastraße,5,,17,,U,6,20,3,14,Lankw,12247,,steglitz-zehlendorf
323,Apoldaer Straße,2,,40,,G,6,20,3,17,Lankw,12249,,steglitz-zehlendorf
323,Apoldaer Straße,5,,59,,U,6,20,3,17,Lankw,12249,,steglitz-zehlendorf
326,Appenzeller Straße,3,,21,,U,6,30,6,32,Lifel,12205,,steglitz-zehlendorf
326,Appenzeller Straße,8,,8,,G,6,30,6,32,Lifel,12205,,steglitz-zehlendorf
328,Archivstraße,1,,31,,U,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
328,Archivstraße,2,,36,,G,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
331,Argentinische Allee,1,,89,,U,6,40,8,39,Zehld,14163,,steglitz-zehlendorf
331,Argentinische Allee,2,,42,,G,6,40,8,38,Zehld,14163,,steglitz-zehlendorf
331,Argentinische Allee,90,,120,,G,6,40,8,40,Zehld,14163,,steglitz-zehlendorf
331,Argentinische Allee,91,,125,,U,6,40,8,40,Zehld,14163,,steglitz-zehlendorf
331,Argentinische Allee,129,,221,,U,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
331,Argentinische Allee,130,,212,,G,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
331,Argentinische Allee,231,,253,,U,6,40,8,42,Dahle,14169,,steglitz-zehlendorf
340,Arnimallee,2,,22,,G,6,40,8,43,Dahle,14195,,steglitz-zehlendorf
340,Arnimallee,3,,27,,U,6,40,8,43,Dahle,14195,,steglitz-zehlendorf
341,Arno-Holz-Straße,5,,23,,U,6,10,1,1,Stegl,12165,,steglitz-zehlendorf
341,Arno-Holz-Straße,6,,20,,G,6,10,1,1,Stegl,12165,,steglitz-zehlendorf
164,Arnold-Knoblauch-Ring,1,,51,,U,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
164,Arnold-Knoblauch-Ring,6,,76,,G,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
342,Arnstädter Straße,1,,51,,U,6,20,3,17,Lankw,12249,,steglitz-zehlendorf
342,Arnstädter Straße,2,,54,,G,6,20,3,17,Lankw,12249,,steglitz-zehlendorf
6914,Asternplatz,1,,3,,U,6,30,6,29,Lifel,12203,,steglitz-zehlendorf
6914,Asternplatz,2,,4,,G,6,30,6,29,Lifel,12203,,steglitz-zehlendorf
360,Attilastraße,1,,67,,U,7,40,8,26,Temph,12105,J,steglitz-zehlendorf
360,Attilastraße,2,,68,,G,7,40,8,26,Temph,12105,J,steglitz-zehlendorf
360,Attilastraße,70,,106,,G,6,10,2,5,Stegl,12247,,steglitz-zehlendorf
360,Attilastraße,71,,107,,U,6,10,2,5,Stegl,12247,,steglitz-zehlendorf
360,Attilastraße,108,,172,,G,7,40,8,26,Temph,12105,J,steglitz-zehlendorf
360,Attilastraße,109,,173,,U,7,40,8,26,Temph,12105,J,steglitz-zehlendorf
360,Attilastraße,174,,180,,G,7,40,8,25,Temph,12105,J,steglitz-zehlendorf
360,Attilastraße,175,,179,A,U,7,40,8,25,Temph,12105,J,steglitz-zehlendorf
363,Auerhahnbalz,1,,47,,U,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
363,Auerhahnbalz,2,,50,,G,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
364,Auf dem Grat,1,,51,,U,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
364,Auf dem Grat,2,,52,,G,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
6917,Augustaplatz,2,,6,,G,6,30,6,33,Lifel,12203,,steglitz-zehlendorf
6917,Augustaplatz,3,,7,,U,6,30,6,33,Lifel,12203,,steglitz-zehlendorf
367,Augustastraße,1,,39,,U,6,30,6,33,Lifel,12203,,steglitz-zehlendorf
367,Augustastraße,2,,38,,G,6,30,6,33,Lifel,12203,,steglitz-zehlendorf
372,Auguststraße,1,,19,,U,6,20,4,22,Lifel,12209,,steglitz-zehlendorf
372,Auguststraße,2,,18,,G,6,20,4,22,Lifel,12209,,steglitz-zehlendorf
379,Bachstelzenweg,1,,31,,U,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
379,Bachstelzenweg,2,,30,,G,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
387,Badeweg,1,,7,,U,6,40,7,37,Nikol,14129,,steglitz-zehlendorf
489,Benzmannstraße,3,,33,,U,6,10,2,5,Stegl,12167,,steglitz-zehlendorf
2677,Bergengruenstraße,1,,53,B,U,6,40,8,38,Schla,14129,,steglitz-zehlendorf
2677,Bergengruenstraße,2,,66,A,G,6,40,8,38,Schla,14129,,steglitz-zehlendorf
2677,Bergengruenstraße,55,,71,,U,6,40,8,38,Schla,14163,,steglitz-zehlendorf
2677,Bergengruenstraße,68,,84,,G,6,40,8,38,Schla,14163,,steglitz-zehlendorf
499,Bergmannstraße,1,,7,,U,6,40,8,39,Zehld,14163,,steglitz-zehlendorf
499,Bergmannstraße,2,,6,,G,6,40,8,39,Zehld,14163,,steglitz-zehlendorf
502,Bergstraße,1,,23,B,U,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
503,Bergstraße,1,,29,,U,6,10,2,8,Stegl,12169,,steglitz-zehlendorf
502,Bergstraße,2,,28,,G,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
503,Bergstraße,2,,30,,G,6,10,2,8,Stegl,12169,,steglitz-zehlendorf
503,Bergstraße,33,,51,,U,6,10,2,4,Stegl,12169,,steglitz-zehlendorf
503,Bergstraße,38,,50,,G,6,10,2,4,Stegl,12169,,steglitz-zehlendorf
503,Bergstraße,52,,70,,G,6,10,2,10,Stegl,12169,,steglitz-zehlendorf
503,Bergstraße,53,,69,,U,6,10,2,10,Stegl,12169,,steglitz-zehlendorf
503,Bergstraße,71,,81,,U,6,10,2,9,Stegl,12169,,steglitz-zehlendorf
503,Bergstraße,72,,80,A,G,6,10,2,9,Stegl,12169,,steglitz-zehlendorf
503,Bergstraße,84,,96,,G,6,10,2,8,Stegl,12169,,steglitz-zehlendorf
503,Bergstraße,85,,97,,U,6,10,2,8,Stegl,12169,,steglitz-zehlendorf
505,Bergstücker Straße,3,,15,,U,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
505,Bergstücker Straße,4,,26,,G,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
507,Berlepschstraße,1,,169,,U,6,30,5,24,Zehld,14165,,steglitz-zehlendorf
507,Berlepschstraße,2,,144,,G,6,30,5,24,Zehld,14165,,steglitz-zehlendorf
510,Berliner Straße,1,,89,,U,6,40,8,41,Zehld,14169,,steglitz-zehlendorf
510,Berliner Straße,2,,12,,G,6,30,5,26,Zehld,14169,,steglitz-zehlendorf
510,Berliner Straße,14,,114,,G,6,30,5,27,Zehld,14169,,steglitz-zehlendorf
510,Berliner Straße,95,,99,,U,6,40,8,43,Dahle,14169,,steglitz-zehlendorf
513,Berlinickestraße,1,,11,,U,6,10,2,7,Stegl,12165,,steglitz-zehlendorf
513,Berlinickestraße,2,,12,,G,6,10,2,7,Stegl,12165,,steglitz-zehlendorf
513,Berlinickestraße,13,,15,,U,6,10,1,2,Stegl,12165,,steglitz-zehlendorf
513,Berlinickestraße,14,,16,A,G,6,10,1,2,Stegl,12165,,steglitz-zehlendorf
514,Bernadottestraße,4,,10,A,G,4,40,7,29,Grune,14193,J,steglitz-zehlendorf
514,Bernadottestraße,5,,15,B,U,4,40,7,29,Grune,14193,J,steglitz-zehlendorf
514,Bernadottestraße,17,,33,,U,4,40,8,31,Schma,14195,J,steglitz-zehlendorf
514,Bernadottestraße,18,,52,A,G,4,40,8,31,Schma,14195,J,steglitz-zehlendorf
514,Bernadottestraße,56,,96,,G,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
519,Bernecker Weg,1,,35,,U,6,20,3,11,Lankw,12247,,steglitz-zehlendorf
519,Bernecker Weg,2,,36,,G,6,20,3,11,Lankw,12247,,steglitz-zehlendorf
520,Berner Straße,1,,55,,U,6,30,6,32,Lifel,12205,,steglitz-zehlendorf
520,Berner Straße,2,,56,,G,6,30,6,32,Lifel,12205,,steglitz-zehlendorf
521,Bernhard-Beyer-Straße,1,,17,,U,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
521,Bernhard-Beyer-Straße,2,,14,,G,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
525,Bernkastler Straße,2,,28,A,G,6,20,3,13,Lankw,12247,,steglitz-zehlendorf
525,Bernkastler Straße,17,,29,,U,6,20,3,13,Lankw,12247,,steglitz-zehlendorf
531,Bertholdstraße,1,,9,,U,6,30,5,28,Zehld,14167,,steglitz-zehlendorf
531,Bertholdstraße,2,,10,,G,6,30,5,28,Zehld,14167,,steglitz-zehlendorf
533,Beselerstraße,1,,9,,U,6,20,3,15,Lankw,12249,,steglitz-zehlendorf
